933389754	20200705	202007	2020	2020.5068											AUS	VICTORIA	AUS								1	190	190	19	4	-10.0	10	1	10	-3.71621621621621	0								4	Rockdale, New South Wales, Australia	AS	AS02	5075	-33.95	151.133	-1597808	4	Rockdale, New South Wales, Australia	AS	AS02	5075	-33.95	151.133	-1597808	20200705214500	https://www.9news.com.au/national/unemployment-to-remain-high-after-coronavirus-economic-recovery-deloitte-access-economics-predicts/6d8fd861-56ab-44a9-ae46-a1f73a935f6a
933389755	20200705	202007	2020	2020.5068											BUS	COMPANY						BUS			1	040	040	04	1	1.0	3	1	3	0	0								4	Stanlow, Shropshire, United Kingdom	UK	UKL6	40131	52.5833	-2.3	-2608584	4	Stanlow, Shropshire, United Kingdom	UK	UKL6	40131	52.5833	-2.3	-2608584	20200705214500	https://www.telegraph.co.uk/business/2020/07/05/mystery-essar-oil-boss-quits-just-six-months/
933389756	20200705	202007	2020	2020.5068											BUS	CARGO SHIP						BUS			1	043	043	04	1	2.8	4	1	4	-2.70485282418457	0								1	India	IN	IN		20	77	IN	3	Patagonia, Pennsylvania, United States	US	USPA	PA085	41.2478	-80.512	1183358	20200705214500	https://repeatingislands.com/2020/07/05/the-cubans-ordinary-lives-in-extraordinary-times/
933389757	20200705	202007	2020	2020.5068											BUS	BUSINESS						BUS			0	190	190	19	4	-10.0	10	1	10	-1.6	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20200705214500	https://www.telegraph.co.uk/news/2020/07/05/britains-cosy-establishment-product-dysfunctional-political/
933389758	20200705	202007	2020	2020.5068											CAN	CANADIAN	CAN								1	060	060	06	2	6.0	5	1	5	-3.16139767054908	0								4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	20200705214500	https://www.fool.ca/2020/07/05/summer-slump-2-tsx-stocks-going-in-opposite-directions/
933389759	20200705	202007	2020	2020.5068											CHN	GUANGDONG	CHN								1	0353	035	03	1	7.0	2	1	2	0.97087378640777	0								4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Zhaoqing, Guangdong, China	CH	CH30	13048	23.0512	112.46	-1938581	20200705214500	https://www.thestandard.com.hk/section-news/section/4/220605/Macau-reopens-to-Greater-Bay-Area
933389760	20200705	202007	2020	2020.5068											CHN	GUANGDONG	CHN								1	0353	035	03	1	7.0	8	1	8	0.97087378640777	0								4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20200705214500	https://www.thestandard.com.hk/section-news/section/4/220605/Macau-reopens-to-Greater-Bay-Area
933389761	20200705	202007	2020	2020.5068											CHN	SHENZHEN	CHN								1	042	042	04	1	1.9	1	1	1	0.97087378640777	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20200705214500	https://www.thestandard.com.hk/section-news/section/4/220605/Macau-reopens-to-Greater-Bay-Area
933389762	20200705	202007	2020	2020.5068											CHN	CHINA	CHN								1	112	112	11	3	-2.0	4	1	4	-6.85358255451713	0								3	Coney Island, California, United States	US	USCA		37.8458	-121.549	221450	3	Coney Island, California, United States	US	USCA		37.8458	-121.549	221450	20200705214500	https://www.thestandard.com.hk/section-news/section/6/220626/Holiday-fireworks-from-Trump
933389763	20200705	202007	2020	2020.5068											COP	POLICE FORCE						COP			0	140	140	14	3	-6.5	6	1	6	-3.50515463917526	0								4	Prades, Midi-Pyrées, France	FR	FRB3	16304	43.6094	1.97158	-1459796	4	Prades, Midi-Pyrées, France	FR	FRB3	16304	43.6094	1.97158	-1459796	20200705214500	https://www.telegraph.co.uk/news/2020/07/05/frances-interior-minister-expected-ousted-new-government-unveiled/
933389764	20200705	202007	2020	2020.5068											CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	-2.70485282418457	0								4	Guanabacoa, Ciudad de La Habana, Cuba	CU	CU02	14614	23.1239	-82.3003	-1624365	4	Guanabacoa, Ciudad de La Habana, Cuba	CU	CU02	14614	23.1239	-82.3003	-1624365	20200705214500	https://repeatingislands.com/2020/07/05/the-cubans-ordinary-lives-in-extraordinary-times/
933389765	20200705	202007	2020	2020.5068											CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	-2.70485282418457	0								3	Patagonia, Pennsylvania, United States	US	USPA	PA085	41.2478	-80.512	1183358	3	Patagonia, Pennsylvania, United States	US	USPA	PA085	41.2478	-80.512	1183358	20200705214500	https://repeatingislands.com/2020/07/05/the-cubans-ordinary-lives-in-extraordinary-times/
933389766	20200705	202007	2020	2020.5068											CVL	COMMUNITY						CVL			0	014	014	01	1	0.0	6	1	6	1.89982728842833	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20200705214500	https://newsinfo.inquirer.net/1302348/priests-frown-on-bill-allowing-online-weddings
933389767	20200705	202007	2020	2020.5068											CVL	COMMUNITY						CVL			0	014	014	01	1	0.0	2	1	2	1.89982728842833	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20200705214500	https://newsinfo.inquirer.net/1302348/priests-frown-on-bill-allowing-online-weddings
933389768	20200705	202007	2020	2020.5068											CVL	COMMUNITY						CVL			0	014	014	01	1	0.0	2	1	2	1.89982728842833	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20200705214500	https://newsinfo.inquirer.net/1302348/priests-frown-on-bill-allowing-online-weddings
933389769	20200705	202007	2020	2020.5068											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	8	1	8	1.89982728842833	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20200705214500	https://newsinfo.inquirer.net/1302348/priests-frown-on-bill-allowing-online-weddings
933389770	20200705	202007	2020	2020.5068											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	2	1	2	1.89982728842833	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20200705214500	https://newsinfo.inquirer.net/1302348/priests-frown-on-bill-allowing-online-weddings
933389771	20200705	202007	2020	2020.5068											DEU	MUNICH	DEU								1	051	051	05	1	3.4	1	1	1	-2.2974607013301	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200705214500	https://www.arabnews.com/node/1700471
933389772	20200705	202007	2020	2020.5068											DEU	MUNICH	DEU								1	051	051	05	1	3.4	1	1	1	-2.2974607013301	0								1	China	CH	CH		35	105	CH	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200705214500	https://www.arabnews.com/node/1700471
933389773	20200705	202007	2020	2020.5068											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-4.31818181818182	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20200705214500	https://www.dailymail.co.uk/femail/article-8491995/Would-pay-1k-shut-neighbours-Noisy-sex-Manic-vacuuming-DIY-2am.html
933389774	20200705	202007	2020	2020.5068											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	0	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20200705214500	https://montreal.ctvnews.ca/youth-are-feeling-covid-19-s-negative-impact-on-their-academics-and-friendships-study-1.5011614
933389775	20200705	202007	2020	2020.5068											EDU	UNIVERSITY						EDU			1	140	140	14	3	-6.5	2	1	2	-0.52910052910053	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20200705214500	https://www.ndtv.com/education/new-ugc-guidelines-university-exams-postponed-news-academic-calendar
933389776	20200705	202007	2020	2020.5068											EDU	UNIVERSITY						EDU			1	140	140	14	3	-6.5	3	1	3	-0.52910052910053	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20200705214500	https://www.ndtv.com/education/new-ugc-guidelines-university-exams-postponed-news-academic-calendar
933389777	20200705	202007	2020	2020.5068											EGY	EGYPT	EGY								1	072	072	07	2	8.3	10	1	10	3.125	0								4	Egyptair, Al Qahirah, Egypt	EG	EG11	65350	30.0474	31.238	11229694	4	Egyptair, Al Qahirah, Egypt	EG	EG11	65350	30.0474	31.238	11229694	20200705214500	https://www.airliners.net/forum/viewtopic.php?f=3&t=1448643
933389778	20200705	202007	2020	2020.5068											ELI	RETIRED						ELI			1	0841	084	08	2	7.0	5	1	5	-7.63358778625958	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20200705214500	https://www.thestandard.com.hk/section-news/section/6/220625/French-spies-accused-of-working-for-China
933389779	20200705	202007	2020	2020.5068											GBR	BIRMINGHAM	GBR								0	042	042	04	1	1.9	6	1	6	-0.42735042735042	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20200705214500	https://www.stuff.co.nz/travel/travel-troubles/122044255/italian-island-blocks-private-plane-with-wealthy-kiwi-on-board
933389780	20200705	202007	2020	2020.5068											GBR	UNITED KINGDOM	GBR								0	057	057	05	1	8.0	5	1	5	1.86457311089304	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20200705214500	https://www.dailymail.co.uk/femail/article-8492067/How-save-blooming-business-home-schooling-three-kids.html
933389781	20200705	202007	2020	2020.5068											GBR	UNITED KINGDOM	GBR								0	057	057	05	1	8.0	5	1	5	1.86457311089304	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20200705214500	https://www.dailymail.co.uk/femail/article-8492067/How-save-blooming-business-home-schooling-three-kids.html
933389782	20200705	202007	2020	2020.5068											GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	2	1	2	-0.76142131979695	0								3	Lewis County, New York, United States	US	USNY		43.8001	-75.483	974123	3	Lewis County, New York, United States	US	USNY		43.8001	-75.483	974123	20200705214500	https://www.nny360.com/top_stories/no-mask-no-service-lewis-county-health-system-ceo-asks-president-trump-to-help/article_a8d1ca47-4809-582e-ae3b-97ad2aa80978.html
933389783	20200705	202007	2020	2020.5068											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	10	1	10	3.61904761904762	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20200705214500	https://news.yahoo.com/coronavirus-1-57bn-support-arts-211013694.html
933389784	20200705	202007	2020	2020.5068											GOV	GOVERNMENT						GOV			1	080	080	08	2	5.0	10	1	10	-1.07973421926911	0								4	Haldia, West Bengal, India	IN	IN28	70294	22.0253	88.0583	388872	4	Haldia, West Bengal, India	IN	IN28	70294	22.0253	88.0583	388872	20200705214500	https://www.telegraphindia.com/business/artful-dealmaker-with-a-zest-for-big-bets/cid/1785460
933389785	20200705	202007	2020	2020.5068											GOV	PRINCE						GOV			0	100	100	10	3	-5.0	6	1	6	-1.51946818613485	0								3	Metropolitan Correctional Center, New York, United States	US	USNY		40.7132	-74.0018	2060431	3	Metropolitan Correctional Center, New York, United States	US	USNY		40.7132	-74.0018	2060431	20200705214500	https://www.telegraph.co.uk/news/2020/07/05/washington-based-lobbyist-declined-represent-prince-andrew-new/
933389786	20200705	202007	2020	2020.5068											GOV	GOVERNMENT						GOV			1	130	130	13	3	-4.4	10	1	10	-1.07973421926911	0								4	Haldia, West Bengal, India	IN	IN28	70294	22.0253	88.0583	388872	4	Haldia, West Bengal, India	IN	IN28	70294	22.0253	88.0583	388872	20200705214500	https://www.telegraphindia.com/business/artful-dealmaker-with-a-zest-for-big-bets/cid/1785460
